hour_of_day,cash_type,money,Bean,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time
19,card,30.86,Liberica,Americano with Milk,Night,Mon,Feb,1,2,45712,19:04:34.437000
19,card,35.76,Excelsa,Hot Chocolate,Night,Mon,Feb,1,2,45712,19:24:10.809000
19,card,35.76,Liberica,Latte,Night,Mon,Feb,1,2,45712,19:24:54.411000
19,card,35.76,Robusta,Cocoa,Night,Mon,Feb,1,2,45712,19:26:14.767000
20,card,35.76,Excelsa,Cocoa,Night,Mon,Feb,1,2,45712,20:14:51.303000
8,card,30.86,Arabica,Americano with Milk,Morning,Tue,Feb,2,2,45713,08:00:39.257000
8,card,25.96,Liberica,Americano,Morning,Tue,Feb,2,2,45713,08:49:21.068000
8,card,30.86,Arabica,Americano with Milk,Morning,Tue,Feb,2,2,45713,08:50:14.259000
10,card,46194,Excelsa,Espresso,Morning,Tue,Feb,2,2,45713,10:02:44.852000
11,card,25.96,Liberica,Americano,Morning,Tue,Feb,2,2,45713,11:03:33.850000
11,card,25.96,Liberica,Americano,Morning,Tue,Feb,2,2,45713,11:04:26.917000
12,card,35.76,Robusta,Cappuccino,Afternoon,Tue,Feb,2,2,45713,12:20:41.507000
14,card,35.76,Arabica,Cappuccino,Afternoon,Tue,Feb,2,2,45713,14:14:18.541000
16,card,25.96,Liberica,Americano,Afternoon,Tue,Feb,2,2,45713,16:49:37.395000
16,card,25.96,Liberica,Americano,Afternoon,Tue,Feb,2,2,45713,16:50:35.811000
18,card,35.76,Excelsa,Cocoa,Night,Tue,Feb,2,2,45713,18:19:09.057000
19,card,35.76,Liberica,Cappuccino,Night,Tue,Feb,2,2,45713,19:32:40.434000
8,card,25.96,Robusta,Americano,Morning,Wed,Feb,3,2,45714,08:57:37.237000
10,card,30.86,Robusta,Americano with Milk,Morning,Wed,Feb,3,2,45714,10:11:27.140000
10,card,30.86,Arabica,Americano with Milk,Morning,Wed,Feb,3,2,45714,10:12:25.513000
10,card,35.76,Excelsa,Hot Chocolate,Morning,Wed,Feb,3,2,45714,10:16:57.091000
13,card,35.76,Excelsa,Cocoa,Afternoon,Wed,Feb,3,2,45714,13:13:26.877000
13,card,35.76,Robusta,Latte,Afternoon,Wed,Feb,3,2,45714,13:31:23.611000
15,card,25.96,Robusta,Americano,Afternoon,Wed,Feb,3,2,45714,15:01:58.636000
15,card,25.96,Excelsa,Americano,Afternoon,Wed,Feb,3,2,45714,15:14:47.989000
15,card,25.96,Excelsa,Cortado,Afternoon,Wed,Feb,3,2,45714,15:17:24.547000
15,card,35.76,Excelsa,Hot Chocolate,Afternoon,Wed,Feb,3,2,45714,15:20:02.820000
15,card,25.96,Excelsa,Americano,Afternoon,Wed,Feb,3,2,45714,15:20:48.805000
15,card,25.96,Liberica,Americano,Afternoon,Wed,Feb,3,2,45714,15:28:45.256000
16,card,35.76,Robusta,Latte,Afternoon,Wed,Feb,3,2,45714,16:20:46.792000
16,card,35.76,Liberica,Hot Chocolate,Afternoon,Wed,Feb,3,2,45714,16:55:13.614000
16,card,35.76,Excelsa,Latte,Afternoon,Wed,Feb,3,2,45714,16:55:59.649000
17,card,30.86,Liberica,Americano with Milk,Night,Wed,Feb,3,2,45714,17:22:44.573000
18,card,35.76,Excelsa,Latte,Night,Wed,Feb,3,2,45714,18:11:24.140000
18,card,35.76,Robusta,Cappuccino,Night,Wed,Feb,3,2,45714,18:13:50.419000
7,card,35.76,Arabica,Cappuccino,Morning,Thu,Feb,4,2,45715,07:19:00.322000
7,card,35.76,Liberica,Cappuccino,Morning,Thu,Feb,4,2,45715,07:21:00.583000
10,card,46194,Robusta,Espresso,Morning,Thu,Feb,4,2,45715,10:52:29.153000
11,card,35.76,Robusta,Cocoa,Morning,Thu,Feb,4,2,45715,11:08:16.864000
12,card,35.76,Robusta,Cocoa,Afternoon,Thu,Feb,4,2,45715,12:48:15.878000
13,card,30.86,Robusta,Americano with Milk,Afternoon,Thu,Feb,4,2,45715,13:29:48.424000
14,card,25.96,Excelsa,Americano,Afternoon,Thu,Feb,4,2,45715,14:23:16.499000
14,card,35.76,Robusta,Latte,Afternoon,Thu,Feb,4,2,45715,14:43:19.325000
15,card,25.96,Liberica,Americano,Afternoon,Thu,Feb,4,2,45715,15:47:50.692000
16,card,25.96,Arabica,Americano,Afternoon,Thu,Feb,4,2,45715,16:28:28.103000
17,card,25.96,Liberica,Americano,Night,Thu,Feb,4,2,45715,17:12:55.999000
17,card,25.96,Excelsa,Americano,Night,Thu,Feb,4,2,45715,17:23:10.042000
17,card,35.76,Robusta,Latte,Night,Thu,Feb,4,2,45715,17:53:13.054000
18,card,35.76,Liberica,Latte,Night,Thu,Feb,4,2,45715,18:17:28.969000
18,card,35.76,Liberica,Cappuccino,Night,Thu,Feb,4,2,45715,18:38:40.856000
18,card,35.76,Excelsa,Cocoa,Night,Thu,Feb,4,2,45715,18:40:01.843000
18,card,35.76,Arabica,Cocoa,Night,Thu,Feb,4,2,45715,18:40:52.049000
19,card,35.76,Excelsa,Latte,Night,Thu,Feb,4,2,45715,19:14:15.622000
20,card,35.76,Liberica,Cappuccino,Night,Thu,Feb,4,2,45715,20:02:07.207000
6,card,30.86,Arabica,Americano with Milk,Morning,Fri,Feb,5,2,45716,06:52:45.591000
6,card,30.86,Excelsa,Americano with Milk,Morning,Fri,Feb,5,2,45716,06:54:59.973000
7,card,35.76,Arabica,Cappuccino,Morning,Fri,Feb,5,2,45716,07:18:36.920000
8,card,46194,Liberica,Espresso,Morning,Fri,Feb,5,2,45716,08:09:57.784000
9,card,30.86,Excelsa,Americano with Milk,Morning,Fri,Feb,5,2,45716,09:02:38.061000
14,card,25.96,Liberica,Americano,Afternoon,Fri,Feb,5,2,45716,14:44:28.113000
14,card,25.96,Robusta,Americano,Afternoon,Fri,Feb,5,2,45716,14:45:22.024000
14,card,25.96,Liberica,Americano,Afternoon,Fri,Feb,5,2,45716,14:47:52.342000
14,card,35.76,Robusta,Latte,Afternoon,Fri,Feb,5,2,45716,14:52:02.209000
15,card,25.96,Arabica,Americano,Afternoon,Fri,Feb,5,2,45716,15:19:18.675000
16,card,35.76,Excelsa,Cocoa,Afternoon,Fri,Feb,5,2,45716,16:22:27.380000
16,card,25.96,Excelsa,Americano,Afternoon,Fri,Feb,5,2,45716,16:30:06.695000
17,card,35.76,Excelsa,Latte,Night,Fri,Feb,5,2,45716,17:21:00.889000
17,card,30.86,Robusta,Americano with Milk,Night,Fri,Feb,5,2,45716,17:31:04.347000
17,card,25.96,Excelsa,Americano,Night,Fri,Feb,5,2,45716,17:32:16.632000
17,card,25.96,Liberica,Americano,Night,Fri,Feb,5,2,45716,17:33:49.148000
18,card,35.76,Excelsa,Latte,Night,Fri,Feb,5,2,45716,18:53:49.487000
10,card,35.76,Liberica,Cappuccino,Morning,Sat,Mar,6,3,45717,10:31:45.742000
11,card,25.96,Excelsa,Americano,Morning,Sat,Mar,6,3,45717,11:24:04.507000
11,card,25.96,Liberica,Americano,Morning,Sat,Mar,6,3,45717,11:27:58.402000
14,card,35.76,Liberica,Latte,Afternoon,Sat,Mar,6,3,45717,14:43:23.827000
15,card,25.96,Excelsa,Americano,Afternoon,Sat,Mar,6,3,45717,15:02:31.500000
15,card,30.86,Arabica,Americano with Milk,Afternoon,Sat,Mar,6,3,45717,15:08:20.223000
16,card,35.76,Excelsa,Cappuccino,Afternoon,Sat,Mar,6,3,45717,16:42:13.049000
17,card,25.96,Excelsa,Americano,Night,Sat,Mar,6,3,45717,17:08:33.502000
9,card,35.76,Excelsa,Cocoa,Morning,Sun,Mar,7,3,45718,09:58:15.295000
12,card,35.76,Robusta,Latte,Afternoon,Sun,Mar,7,3,45718,12:17:36.376000
13,card,30.86,Robusta,Americano with Milk,Afternoon,Sun,Mar,7,3,45718,13:36:19.536000
15,card,30.86,Arabica,Americano with Milk,Afternoon,Sun,Mar,7,3,45718,15:22:17.476000
15,card,25.96,Liberica,Americano,Afternoon,Sun,Mar,7,3,45718,15:23:15.736000
15,card,25.96,Robusta,Americano,Afternoon,Sun,Mar,7,3,45718,15:24:45.231000
8,card,35.76,Liberica,Cappuccino,Morning,Mon,Mar,1,3,45719,08:24:01.942000
9,card,35.76,Liberica,Cocoa,Morning,Mon,Mar,1,3,45719,09:46:51.968000
9,card,35.76,Excelsa,Latte,Morning,Mon,Mar,1,3,45719,09:48:39.338000
10,card,35.76,Liberica,Hot Chocolate,Morning,Mon,Mar,1,3,45719,10:21:24.640000
10,card,35.76,Liberica,Hot Chocolate,Morning,Mon,Mar,1,3,45719,10:24:46.716000
12,card,35.76,Liberica,Cappuccino,Afternoon,Mon,Mar,1,3,45719,12:58:08.052000
15,card,35.76,Liberica,Latte,Afternoon,Mon,Mar,1,3,45719,15:11:01.202000
15,card,25.96,Arabica,Americano,Afternoon,Mon,Mar,1,3,45719,15:47:58.817000
16,card,35.76,Robusta,Cocoa,Afternoon,Mon,Mar,1,3,45719,16:14:50.464000
16,card,35.76,Excelsa,Latte,Afternoon,Mon,Mar,1,3,45719,16:16:35.240000
16,card,35.76,Excelsa,Latte,Afternoon,Mon,Mar,1,3,45719,16:18:27.089000
16,card,35.76,Excelsa,Cappuccino,Afternoon,Mon,Mar,1,3,45719,16:40:29.304000
16,card,35.76,Excelsa,Cappuccino,Afternoon,Mon,Mar,1,3,45719,16:42:22.611000
16,card,25.96,Excelsa,Americano,Afternoon,Mon,Mar,1,3,45719,16:52:11.629000
17,card,30.86,Arabica,Americano with Milk,Night,Mon,Mar,1,3,45719,17:28:42.804000
17,card,25.96,Arabica,Americano,Night,Mon,Mar,1,3,45719,17:31:22.380000
17,card,35.76,Liberica,Hot Chocolate,Night,Mon,Mar,1,3,45719,17:32:18.437000
17,card,25.96,Robusta,Americano,Night,Mon,Mar,1,3,45719,17:32:58.753000
17,card,35.76,Robusta,Hot Chocolate,Night,Mon,Mar,1,3,45719,17:57:32.688000
17,card,35.76,Excelsa,Hot Chocolate,Night,Mon,Mar,1,3,45719,17:58:27.343000
18,card,30.86,Excelsa,Americano with Milk,Night,Mon,Mar,1,3,45719,18:03:05.008000
18,card,35.76,Liberica,Latte,Night,Mon,Mar,1,3,45719,18:46:52.609000
7,card,35.76,Robusta,Cappuccino,Morning,Tue,Mar,2,3,45720,07:19:21.939000
7,card,25.96,Arabica,Americano,Morning,Tue,Mar,2,3,45720,07:31:55.409000
8,card,30.86,Arabica,Americano with Milk,Morning,Tue,Mar,2,3,45720,08:51:45.272000
9,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,09:09:31.929000
9,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,09:10:22.201000
9,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,09:58:37.168000
11,card,30.86,Arabica,Americano with Milk,Morning,Tue,Mar,2,3,45720,11:04:01.957000
11,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,11:05:06.974000
11,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,11:46:41.064000
11,card,25.96,Liberica,Americano,Morning,Tue,Mar,2,3,45720,11:47:24.511000
11,card,25.96,Robusta,Americano,Morning,Tue,Mar,2,3,45720,11:51:34.795000
12,card,35.76,Excelsa,Cocoa,Afternoon,Tue,Mar,2,3,45720,12:25:59.172000
16,card,25.96,Arabica,Americano,Afternoon,Tue,Mar,2,3,45720,16:48:58.420000
18,card,35.76,Liberica,Cocoa,Night,Tue,Mar,2,3,45720,18:43:21.868000
19,card,35.76,Excelsa,Latte,Night,Tue,Mar,2,3,45720,19:10:09.471000
20,card,35.76,Excelsa,Latte,Night,Tue,Mar,2,3,45720,20:09:00.555000
8,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Mar,3,3,45721,08:39:51.618000
9,card,25.96,Robusta,Americano,Morning,Wed,Mar,3,3,45721,09:38:24.258000
10,card,25.96,Robusta,Americano,Morning,Wed,Mar,3,3,45721,10:01:14.296000
10,card,25.96,Arabica,Americano,Morning,Wed,Mar,3,3,45721,10:02:04.297000
10,card,35.76,Arabica,Cappuccino,Morning,Wed,Mar,3,3,45721,10:10:50.521000
10,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Mar,3,3,45721,10:40:34.821000
11,card,35.76,Arabica,Cappuccino,Morning,Wed,Mar,3,3,45721,11:08:31.568000
11,card,35.76,Arabica,Cocoa,Morning,Wed,Mar,3,3,45721,11:10:54.165000
11,card,25.96,Arabica,Americano,Morning,Wed,Mar,3,3,45721,11:38:51.182000
11,card,25.96,Excelsa,Americano,Morning,Wed,Mar,3,3,45721,11:41:22.429000
12,card,25.96,Excelsa,Americano,Afternoon,Wed,Mar,3,3,45721,12:12:56.269000
15,card,35.76,Excelsa,Latte,Afternoon,Wed,Mar,3,3,45721,15:07:50.623000
15,card,35.76,Excelsa,Latte,Afternoon,Wed,Mar,3,3,45721,15:21:35.832000
15,card,35.76,Robusta,Hot Chocolate,Afternoon,Wed,Mar,3,3,45721,15:25:11.415000
17,card,30.86,Liberica,Americano with Milk,Night,Wed,Mar,3,3,45721,17:09:56.990000
17,card,46194,Liberica,Espresso,Night,Wed,Mar,3,3,45721,17:16:23.550000
17,card,35.76,Robusta,Latte,Night,Wed,Mar,3,3,45721,17:31:40.879000
18,card,35.76,Excelsa,Cappuccino,Night,Wed,Mar,3,3,45721,18:13:26.969000
19,card,35.76,Robusta,Cocoa,Night,Wed,Mar,3,3,45721,19:02:56.818000
9,card,35.76,Robusta,Hot Chocolate,Morning,Thu,Mar,4,3,45722,09:33:39.296000
9,card,46194,Excelsa,Espresso,Morning,Thu,Mar,4,3,45722,09:35:52.935000
10,card,30.86,Liberica,Americano with Milk,Morning,Thu,Mar,4,3,45722,10:48:04.907000
10,card,25.96,Robusta,Americano,Morning,Thu,Mar,4,3,45722,10:56:47.365000
10,card,25.96,Liberica,Americano,Morning,Thu,Mar,4,3,45722,10:57:35.031000
11,card,25.96,Excelsa,Americano,Morning,Thu,Mar,4,3,45722,11:05:43.624000
11,card,35.76,Excelsa,Cappuccino,Morning,Thu,Mar,4,3,45722,11:17:38.018000
13,card,35.76,Liberica,Latte,Afternoon,Thu,Mar,4,3,45722,13:51:33.101000
16,card,30.86,Liberica,Americano with Milk,Afternoon,Thu,Mar,4,3,45722,16:06:47.303000
17,card,35.76,Arabica,Cocoa,Night,Thu,Mar,4,3,45722,17:49:11.208000
18,card,35.76,Arabica,Cappuccino,Night,Thu,Mar,4,3,45722,18:27:11.724000
19,card,30.86,Robusta,Americano with Milk,Night,Thu,Mar,4,3,45722,19:22:10.719000
7,card,35.76,Robusta,Cappuccino,Morning,Fri,Mar,5,3,45723,07:05:42.321000
8,card,25.96,Arabica,Americano,Morning,Fri,Mar,5,3,45723,08:45:10.887000
8,card,25.96,Arabica,Americano,Morning,Fri,Mar,5,3,45723,08:46:03.828000
9,card,25.96,Arabica,Americano,Morning,Fri,Mar,5,3,45723,09:02:40.792000
10,card,35.76,Excelsa,Hot Chocolate,Morning,Fri,Mar,5,3,45723,10:09:57.931000
10,card,30.86,Arabica,Americano with Milk,Morning,Fri,Mar,5,3,45723,10:26:34.938000
10,card,30.86,Arabica,Americano with Milk,Morning,Fri,Mar,5,3,45723,10:27:32.541000
10,card,35.76,Robusta,Cocoa,Morning,Fri,Mar,5,3,45723,10:41:45.791000
11,card,35.76,Arabica,Cocoa,Morning,Fri,Mar,5,3,45723,11:50:59.454000
12,card,30.86,Arabica,Americano with Milk,Afternoon,Fri,Mar,5,3,45723,12:03:46.247000
13,card,35.76,Robusta,Hot Chocolate,Afternoon,Fri,Mar,5,3,45723,13:43:48.445000
13,card,25.96,Robusta,Americano,Afternoon,Fri,Mar,5,3,45723,13:55:31.605000
14,card,35.76,Arabica,Cappuccino,Afternoon,Fri,Mar,5,3,45723,14:53:30.160000
15,card,35.76,Robusta,Latte,Afternoon,Fri,Mar,5,3,45723,15:09:04.325000
15,card,35.76,Robusta,Latte,Afternoon,Fri,Mar,5,3,45723,15:52:52.989000
17,card,35.76,Excelsa,Latte,Night,Fri,Mar,5,3,45723,17:10:29.285000
17,card,35.76,Excelsa,Hot Chocolate,Night,Fri,Mar,5,3,45723,17:12:23.608000
9,card,30.86,Liberica,Americano with Milk,Morning,Sat,Mar,6,3,45724,09:23:44.544000
9,card,30.86,Robusta,Americano with Milk,Morning,Sat,Mar,6,3,45724,09:41:52.900000
10,card,25.96,Arabica,Americano,Morning,Sat,Mar,6,3,45724,10:54:13.634000
11,card,25.96,Liberica,Americano,Morning,Sat,Mar,6,3,45724,11:19:45.578000
11,card,25.96,Liberica,Americano,Morning,Sat,Mar,6,3,45724,11:20:32.377000
12,card,30.86,Arabica,Americano with Milk,Afternoon,Sat,Mar,6,3,45724,12:41:19.836000
12,card,25.96,Excelsa,Americano,Afternoon,Sat,Mar,6,3,45724,12:45:05.337000
13,card,35.76,Arabica,Cappuccino,Afternoon,Sat,Mar,6,3,45724,13:40:06.054000
9,card,46194,Excelsa,Espresso,Morning,Sun,Mar,7,3,45725,09:42:03.883000
11,card,30.86,Robusta,Americano with Milk,Morning,Sun,Mar,7,3,45725,11:25:53.184000
13,card,35.76,Liberica,Cappuccino,Afternoon,Sun,Mar,7,3,45725,13:51:56.278000
14,card,25.96,Robusta,Americano,Afternoon,Sun,Mar,7,3,45725,14:18:30.062000
15,card,35.76,Excelsa,Cappuccino,Afternoon,Sun,Mar,7,3,45725,15:12:41.404000
15,card,25.96,Excelsa,Americano,Afternoon,Sun,Mar,7,3,45725,15:39:07.132000
15,card,30.86,Excelsa,Americano with Milk,Afternoon,Sun,Mar,7,3,45725,15:52:39.328000
15,card,35.76,Excelsa,Cocoa,Afternoon,Sun,Mar,7,3,45725,15:53:40.394000
8,card,25.96,Arabica,Americano,Morning,Mon,Mar,1,3,45726,08:34:43.483000
8,card,35.76,Excelsa,Latte,Morning,Mon,Mar,1,3,45726,08:35:40.478000
9,card,30.86,Arabica,Americano with Milk,Morning,Mon,Mar,1,3,45726,09:06:27.613000
9,card,35.76,Excelsa,Hot Chocolate,Morning,Mon,Mar,1,3,45726,09:19:28.887000
9,card,35.76,Excelsa,Cocoa,Morning,Mon,Mar,1,3,45726,09:50:54.123000
10,card,35.76,Arabica,Hot Chocolate,Morning,Mon,Mar,1,3,45726,10:18:57.060000
12,card,25.96,Arabica,Americano,Afternoon,Mon,Mar,1,3,45726,12:36:14.796000
15,card,25.96,Liberica,Americano,Afternoon,Mon,Mar,1,3,45726,15:32:09.477000
15,card,35.76,Excelsa,Hot Chocolate,Afternoon,Mon,Mar,1,3,45726,15:41:57.873000
16,card,35.76,Robusta,Latte,Afternoon,Mon,Mar,1,3,45726,16:18:00.593000
16,card,35.76,Robusta,Latte,Afternoon,Mon,Mar,1,3,45726,16:18:54.225000
16,card,35.76,Robusta,Cappuccino,Afternoon,Mon,Mar,1,3,45726,16:24:25.439000
16,card,30.86,Robusta,Americano with Milk,Afternoon,Mon,Mar,1,3,45726,16:25:32.458000
18,card,25.96,Excelsa,Americano,Night,Mon,Mar,1,3,45726,18:15:54.241000
18,card,35.76,Arabica,Latte,Night,Mon,Mar,1,3,45726,18:48:30.228000
18,card,35.76,Arabica,Latte,Night,Mon,Mar,1,3,45726,18:49:22.317000
19,card,30.86,Robusta,Americano with Milk,Night,Mon,Mar,1,3,45726,19:26:42.875000
8,card,25.96,Liberica,Americano,Morning,Tue,Mar,2,3,45727,08:46:25.572000
9,card,35.76,Arabica,Cappuccino,Morning,Tue,Mar,2,3,45727,09:12:27.690000
9,card,35.76,Liberica,Latte,Morning,Tue,Mar,2,3,45727,09:27:04.403000
10,card,25.96,Liberica,Americano,Morning,Tue,Mar,2,3,45727,10:26:57.814000
12,card,25.96,Robusta,Americano,Afternoon,Tue,Mar,2,3,45727,12:33:20.355000
13,card,25.96,Excelsa,Americano,Afternoon,Tue,Mar,2,3,45727,13:16:54.690000
16,card,35.76,Arabica,Hot Chocolate,Afternoon,Tue,Mar,2,3,45727,16:29:31.062000
16,card,35.76,Arabica,Cocoa,Afternoon,Tue,Mar,2,3,45727,16:30:16.089000
16,card,35.76,Arabica,Hot Chocolate,Afternoon,Tue,Mar,2,3,45727,16:49:40.750000
17,card,35.76,Robusta,Cappuccino,Night,Tue,Mar,2,3,45727,17:46:50.233000
18,card,30.86,Liberica,Americano with Milk,Night,Tue,Mar,2,3,45727,18:56:52.112000
19,card,35.76,Liberica,Latte,Night,Tue,Mar,2,3,45727,19:07:14.374000
20,card,35.76,Excelsa,Cocoa,Night,Tue,Mar,2,3,45727,20:08:56.329000
11,card,35.76,Arabica,Cocoa,Morning,Wed,Mar,3,3,45728,11:11:39.446000
11,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Mar,3,3,45728,11:47:34.257000
11,card,35.76,Excelsa,Cappuccino,Morning,Wed,Mar,3,3,45728,11:50:15.399000
11,card,25.96,Robusta,Americano,Morning,Wed,Mar,3,3,45728,11:55:55.859000
11,card,25.96,Arabica,Americano,Morning,Wed,Mar,3,3,45728,11:56:48.899000
12,card,25.96,Arabica,Americano,Afternoon,Wed,Mar,3,3,45728,12:06:11.058000
12,card,35.76,Excelsa,Hot Chocolate,Afternoon,Wed,Mar,3,3,45728,12:55:38.412000
13,card,35.76,Arabica,Latte,Afternoon,Wed,Mar,3,3,45728,13:01:49.309000
13,card,35.76,Arabica,Latte,Afternoon,Wed,Mar,3,3,45728,13:56:23.641000
16,card,35.76,Arabica,Cappuccino,Afternoon,Wed,Mar,3,3,45728,16:27:37.181000
16,card,35.76,Excelsa,Latte,Afternoon,Wed,Mar,3,3,45728,16:35:03.980000
16,card,35.76,Liberica,Latte,Afternoon,Wed,Mar,3,3,45728,16:36:00.656000
18,card,25.96,Liberica,Americano,Night,Wed,Mar,3,3,45728,18:10:34.209000
18,card,35.76,Arabica,Cocoa,Night,Wed,Mar,3,3,45728,18:17:17.844000
18,card,25.96,Robusta,Americano,Night,Wed,Mar,3,3,45728,18:24:40.491000
18,card,35.76,Excelsa,Cappuccino,Night,Wed,Mar,3,3,45728,18:38:56.648000
18,card,25.96,Excelsa,Americano,Night,Wed,Mar,3,3,45728,18:42:13.656000
7,card,35.76,Arabica,Cappuccino,Morning,Thu,Mar,4,3,45729,07:01:36.408000
8,card,30.86,Robusta,Americano with Milk,Morning,Thu,Mar,4,3,45729,08:23:17.476000
9,card,30.86,Robusta,Americano with Milk,Morning,Thu,Mar,4,3,45729,09:04:47.284000
9,card,35.76,Robusta,Latte,Morning,Thu,Mar,4,3,45729,09:20:09.466000
9,card,46194,Robusta,Espresso,Morning,Thu,Mar,4,3,45729,09:22:04.621000
9,card,25.96,Robusta,Americano,Morning,Thu,Mar,4,3,45729,09:38:19.627000
9,card,30.86,Robusta,Americano with Milk,Morning,Thu,Mar,4,3,45729,09:39:14.588000
11,card,25.96,Liberica,Americano,Morning,Thu,Mar,4,3,45729,11:18:02.309000
12,card,35.76,Arabica,Latte,Afternoon,Thu,Mar,4,3,45729,12:13:37.365000
14,card,30.86,Excelsa,Americano with Milk,Afternoon,Thu,Mar,4,3,45729,14:53:50.007000
14,card,25.96,Robusta,Americano,Afternoon,Thu,Mar,4,3,45729,14:55:31.554000
18,card,35.76,Liberica,Cappuccino,Night,Thu,Mar,4,3,45729,18:47:43.645000
7,card,25.96,Liberica,Americano,Morning,Fri,Mar,5,3,45730,07:55:05.952000
8,card,30.86,Excelsa,Americano with Milk,Morning,Fri,Mar,5,3,45730,08:13:40.184000
8,card,25.96,Robusta,Americano,Morning,Fri,Mar,5,3,45730,08:59:26.828000
9,card,35.76,Arabica,Latte,Morning,Fri,Mar,5,3,45730,09:00:29.883000
9,card,46194,Robusta,Espresso,Morning,Fri,Mar,5,3,45730,09:26:07.904000
9,card,25.96,Excelsa,Americano,Morning,Fri,Mar,5,3,45730,09:28:37.201000
10,card,25.96,Excelsa,Americano,Morning,Fri,Mar,5,3,45730,10:20:51.345000
10,card,35.76,Excelsa,Latte,Morning,Fri,Mar,5,3,45730,10:48:22.804000
10,card,35.76,Excelsa,Cappuccino,Morning,Fri,Mar,5,3,45730,10:49:27.796000
14,card,25.96,Arabica,Americano,Afternoon,Fri,Mar,5,3,45730,14:35:17.282000
14,card,35.76,Liberica,Latte,Afternoon,Fri,Mar,5,3,45730,14:36:21.815000
15,card,35.76,Robusta,Latte,Afternoon,Fri,Mar,5,3,45730,15:54:20.979000
15,card,35.76,Excelsa,Latte,Afternoon,Fri,Mar,5,3,45730,15:55:40.848000
16,card,25.96,Robusta,Americano,Afternoon,Fri,Mar,5,3,45730,16:27:04.016000
16,card,35.76,Robusta,Cocoa,Afternoon,Fri,Mar,5,3,45730,16:31:00.187000
16,card,35.76,Liberica,Cocoa,Afternoon,Fri,Mar,5,3,45730,16:31:55.078000
16,card,35.76,Arabica,Cocoa,Afternoon,Fri,Mar,5,3,45730,16:32:40.221000
17,card,25.96,Liberica,Americano,Night,Fri,Mar,5,3,45730,17:05:24.113000
17,card,25.96,Liberica,Americano,Night,Fri,Mar,5,3,45730,17:22:14.665000
17,card,35.76,Liberica,Latte,Night,Fri,Mar,5,3,45730,17:27:15.280000
17,card,35.76,Arabica,Latte,Night,Fri,Mar,5,3,45730,17:28:38.332000
20,card,25.96,Liberica,Americano,Night,Fri,Mar,5,3,45730,20:20:22.022000
21,card,25.96,Arabica,Americano,Night,Fri,Mar,5,3,45730,21:40:43.586000
9,card,30.86,Arabica,Americano with Milk,Morning,Sat,Mar,6,3,45731,09:53:22.276000
10,card,35.76,Excelsa,Cappuccino,Morning,Sat,Mar,6,3,45731,10:03:22.542000
13,card,25.96,Liberica,Americano,Afternoon,Sat,Mar,6,3,45731,13:55:41.953000
17,card,35.76,Arabica,Cappuccino,Night,Sat,Mar,6,3,45731,17:10:23.402000
17,card,30.86,Robusta,Americano with Milk,Night,Sat,Mar,6,3,45731,17:12:08.359000
19,card,30.86,Arabica,Americano with Milk,Night,Sat,Mar,6,3,45731,19:30:36.505000
19,card,35.76,Excelsa,Cappuccino,Night,Sat,Mar,6,3,45731,19:51:27.089000
9,card,35.76,Robusta,Cappuccino,Morning,Sun,Mar,7,3,45732,09:32:17.307000
9,card,30.86,Liberica,Americano with Milk,Morning,Sun,Mar,7,3,45732,09:36:23.195000
10,card,35.76,Robusta,Latte,Morning,Sun,Mar,7,3,45732,10:50:09.372000
12,card,35.76,Liberica,Hot Chocolate,Afternoon,Sun,Mar,7,3,45732,12:00:47.135000
14,card,25.96,Robusta,Americano,Afternoon,Sun,Mar,7,3,45732,14:22:42.633000
6,card,25.96,Robusta,Americano,Morning,Mon,Mar,1,3,45733,06:54:40.633000
8,card,25.96,Arabica,Americano,Morning,Mon,Mar,1,3,45733,08:09:50.056000
8,card,25.96,Excelsa,Americano,Morning,Mon,Mar,1,3,45733,08:18:02.658000
9,card,30.86,Liberica,Americano with Milk,Morning,Mon,Mar,1,3,45733,09:02:58.954000
10,card,25.96,Robusta,Americano,Morning,Mon,Mar,1,3,45733,10:32:39.537000
13,card,25.96,Excelsa,Americano,Afternoon,Mon,Mar,1,3,45733,13:59:00.995000
14,card,35.76,Arabica,Cocoa,Afternoon,Mon,Mar,1,3,45733,14:21:24.547000
14,card,35.76,Robusta,Cocoa,Afternoon,Mon,Mar,1,3,45733,14:22:19.742000
14,card,35.76,Arabica,Latte,Afternoon,Mon,Mar,1,3,45733,14:48:03.518000
15,card,35.76,Liberica,Cappuccino,Afternoon,Mon,Mar,1,3,45733,15:11:17.288000
15,card,35.76,Liberica,Latte,Afternoon,Mon,Mar,1,3,45733,15:47:15.913000
15,card,35.76,Liberica,Latte,Afternoon,Mon,Mar,1,3,45733,15:48:58.455000
16,card,25.96,Excelsa,Americano,Afternoon,Mon,Mar,1,3,45733,16:46:44.575000
